"Time","Y_1","Y_2"
246,-17.3073016816717,-13.4177552411751
247,-18.5150118653639,-12.1462347196031
248,-18.3061641316643,-12.2856381892599
249,-20.2396482737234,-14.6936323419401
250,-20.6116310931373,-15.4897333737001
251,-19.6560776768538,-12.6072674969004
252,-20.2543310798144,-13.0710647963265
253,-21.030843971048,-13.4528861310629
254,-21.6496395869483,-15.8688866088127
255,-20.6134558519721,-16.413399257665
256,-21.8116751578733,-16.3328530034136
257,-20.9484576847599,-16.3069020749242
258,-21.0986532448117,-14.8759043944452
259,-21.3011532718879,-14.5377227919129
260,-22.5968518720389,-14.5980656103874
261,-23.0691696033162,-16.1198019836524
262,-22.5633480506336,-15.9626997671743
263,-21.5044710884008,-15.7236422750404
264,-21.8110540062495,-15.8265258871219
265,-20.0654862944139,-14.0272602618826
266,-20.5274996643936,-15.3146317733322
267,-19.9019266469943,-15.200104190586
268,-22.0972380798546,-13.9217541103056
269,-22.5515953358496,-16.7496520088552
270,-23.0603421449007,-16.8028297602299
271,-24.0996744193062,-17.6159987438933
272,-24.5765575609059,-16.9562213653777
273,-23.3385610441293,-17.0686825234428
274,-22.4779654091019,-15.8916562251908
275,-22.6635205331933,-14.963515313795
276,-22.2111045064954,-17.0257824378521
277,-20.2193147041642,-15.4559526197667
278,-18.7135279985242,-12.1734229057851
279,-20.5437249902594,-14.7304763343847
280,-19.5678966463316,-12.984410860727
281,-20.7617735203455,-14.4928911167608
282,-19.3805826733775,-14.4443718164482
283,-19.6765715983715,-13.4849572264601
284,-19.4766085218831,-15.3390789751763
285,-18.066510160487,-12.7657630415107
286,-18.2831946343293,-12.1967466013263
287,-18.4256653884548,-12.105434959847
288,-19.5045553046866,-15.606873230202
289,-20.4205978947275,-13.4214506084784
290,-21.9920081575487,-15.381354075986
291,-21.8961231511675,-17.1303990454251
292,-22.0125126467329,-16.2260996405132
293,-22.2643817332681,-16.0617888633263
294,-22.2367866441365,-15.1371148589638
295,-21.474481702616,-14.4028996774655
296,-19.9300129948655,-12.9752062555528
297,-19.992006198602,-14.8968990135434
298,-19.8524044789148,-13.8171183850357
299,-19.5417470832784,-13.4099826561458
300,-18.3611033912568,-12.1617540699604
301,-18.7272115318374,-13.858972442422
302,-19.2532352417081,-11.2985330802743
303,-17.3794768608882,-12.2876108698114
304,-18.2427114935512,-12.2101696665522
305,-17.7445945114963,-13.0014844900673
306,-19.5125573795043,-13.2026915929182
307,-19.2611074654983,-13.6770666951867
308,-20.9301331815483,-12.5197652169924
309,-22.4805706358224,-15.3707680856562
310,-22.6143261535682,-13.8362305806885
311,-21.0870346844347,-14.9339620184293
312,-21.7709287468261,-14.6332833443374
313,-21.9326586379915,-15.5073606028414
314,-22.4945589264367,-16.324066617978
315,-21.8951425002864,-17.7385779659866
316,-21.7480279754311,-14.2651346076039
317,-21.126858674019,-15.874555088023
318,-21.0504339950504,-12.606493737248
319,-20.9031437440067,-13.6883870206357
320,-21.2363933924388,-14.5656982293652
321,-21.5954755987206,-13.7946752208079
322,-23.2371857241594,-17.5977335429018
323,-23.7543440413958,-16.6927037276534
324,-23.2135999722728,-17.9062477347555
325,-21.6270769575805,-14.0108704788021
326,-22.4168664307243,-15.5097816658677
327,-22.0900154358255,-15.8259566796853
328,-21.534700588693,-17.7954556012799
329,-22.4849389458688,-14.5591889817906
330,-22.9217163380845,-16.5661869016327
331,-25.1194702541206,-17.2971978148883
332,-26.4042146783885,-19.974397691388
333,-27.6753278661781,-18.8933776966157
334,-26.5469595571289,-18.0916336336023
335,-27.3541011081669,-20.180457364145
336,-27.1940774112653,-19.6083138421647
337,-28.0585772196454,-20.576126287308
338,-26.8798602429027,-19.5669035465233
339,-27.5636458351561,-17.7619856508748
340,-27.0202947580349,-19.312496389512
341,-26.8388922541061,-19.6564112397356
342,-26.4666148170061,-19.7255713229185
343,-26.7254127574254,-20.3892477260156
344,-27.5658787031058,-19.2349250490735
345,-26.8150056856567,-17.5923148636865
346,-27.1166644318672,-18.2584302454759
347,-27.4592067341468,-15.3402539225942
348,-27.8137563491117,-19.2765259494771
349,-27.5907797263983,-18.7621890773912
350,-28.5591469670912,-20.1003553366388
351,-29.5905308646989,-20.2314312016049
352,-29.4596684963772,-20.0755724419865
353,-29.0088608199463,-20.9968601044095
354,-28.2513731672316,-19.6752824385614
355,-27.2160986538018,-17.7320084912793
356,-27.4205457738995,-20.9498697098127
357,-28.9188882075724,-20.7612927447949
358,-29.8731892316687,-20.3198316574559
359,-29.2380813186397,-20.9062465105929
360,-30.089870223976,-21.4778896041372
361,-30.4034557587243,-22.7412014125235
362,-29.9947357358155,-20.7403597876039
363,-29.8069505492521,-19.4204745358205
364,-29.8751127100783,-22.4357230928072
365,-27.902437944577,-19.6791261488969
366,-28.7060472509457,-19.0001935839093
367,-28.7476152168516,-21.0679853025233
368,-29.5177662081623,-20.0253846237372
369,-28.9876079781471,-21.6030848438045
370,-29.7276536528822,-20.9123751350015
371,-29.5244209153736,-20.6406249324632
372,-30.0759567484075,-21.4184254541568
373,-28.5965137520624,-18.445089763049
374,-27.1523394302666,-19.7721847628096
375,-26.7624913909479,-20.9022974387455
376,-27.6736237304489,-18.6051242968506
377,-27.669521116018,-20.0707632878477
378,-27.9835647234789,-18.6553083474485
379,-28.7466777234249,-20.7976023710955
380,-28.6740801555365,-21.2037178501133
381,-26.9575419352678,-20.1846633235428
382,-26.9199424698737,-18.5764169135656
383,-27.9308331263366,-20.5822746001311
384,-27.9894176047466,-19.4802732356393
385,-28.6531947498935,-20.5058511453843
386,-28.6167999367624,-22.0220183435767
387,-29.0872324802704,-19.72352272143
388,-27.714043119253,-17.9110678618394
389,-27.420888058282,-19.500813569849
390,-25.7839154221933,-18.6918418975003
391,-26.8808572261905,-19.5751517336909
392,-27.962114141801,-19.9809095332229
393,-27.9498376562006,-20.6091849738374
394,-26.2080900050864,-18.0790017460069
395,-24.6168518228294,-16.1211892740145
396,-24.0443507292373,-15.3301651719819
397,-22.9014074398347,-17.4735060941316
398,-24.2446086888338,-16.1186681138907
399,-22.8889904813873,-15.8099536917694
400,-22.2902803842177,-14.8786250623473
401,-21.6453113283571,-14.4612800598034
402,-23.1699044438171,-16.0172975785025
403,-23.1319456285695,-17.0012526735133
404,-25.2598296021649,-19.2720455134136
405,-25.9689479803719,-18.8194218836554
406,-25.8946261430367,-18.4758206945448
407,-27.0965490157509,-19.5898552415906
408,-26.0959191411814,-18.4871307980032
409,-27.2240094917552,-20.795914140257
410,-27.411090951047,-20.9320989977445
411,-27.9876503106067,-20.8210503817246
412,-27.941126517176,-19.6966280882174
413,-29.190220575036,-18.9225868581678
414,-29.8647627178221,-20.3612375003443
415,-29.8780849931338,-21.2774329650739
416,-28.8434126847771,-21.0128742325542
417,-29.4205199821849,-20.2603540711483
418,-28.996501552602,-20.3750602934116
419,-29.4921094756299,-21.5999265249918
420,-28.800473383975,-20.1028316841195
421,-28.8715068608265,-20.7352344213458
422,-30.5524936751519,-20.5114799201316
423,-29.9879327501759,-18.9434014907918
424,-30.8977045961854,-23.8098944335357
425,-30.3218325926963,-21.7730467030026
426,-31.2190070637769,-21.6767928123178
427,-31.0117314851071,-21.8080698572959
428,-31.888886028961,-21.7283324785827
429,-31.2051377533688,-20.8730820135784
430,-32.5070106651779,-23.8492641796351
431,-32.4508607305533,-22.9410205358393
432,-31.8345728467648,-22.8865987259644
433,-31.1483408074828,-22.1644068116988
434,-30.5445613976194,-22.6181669278939
435,-30.6008026303675,-20.6359567786876
436,-29.0389317722501,-19.4875082953968
437,-29.5427384780392,-21.2276746648461
438,-31.2032887673633,-22.8681600753203
439,-29.712844300827,-19.9359721712203
440,-31.1470649133592,-21.5919321073165
441,-30.2416740127965,-22.1259375370996
442,-30.8623854043441,-20.1551454922138
443,-31.2943356400588,-20.7829827303759
444,-32.4159743553369,-21.6708519083343
445,-32.144851574465,-22.9355586753354
446,-32.477346620207,-22.9116618183693
447,-32.4311071735933,-23.1665755080636
448,-31.3869053779312,-22.286450043322
449,-31.717503407111,-21.8322959459993
450,-33.7324399523789,-22.8750270319401
451,-34.5031267605062,-24.1156907163072
452,-34.994770505663,-23.5422634519223
453,-34.8987964614201,-23.640841313479
454,-34.5664526304635,-23.52401990273
455,-35.6832766533885,-22.8623463641784
456,-36.6655264576496,-26.182530846586
457,-38.384378436847,-24.7413578515848
458,-39.102800466071,-27.7867006747255
459,-39.3403589572633,-27.2742497813286
460,-39.0142145967371,-26.4588461621335
461,-39.3866444454464,-27.92800618122
462,-39.6549882552548,-27.7132219933436
463,-41.2281619947651,-28.8010638353274
464,-41.0315390725382,-29.3842632669609
465,-41.9613604081801,-30.6247205014101
466,-41.033116709328,-27.3489599196619
467,-42.621068596696,-30.0385452941852
468,-43.7741234782421,-29.7436090153526
469,-44.4559682526134,-32.0344288583182
470,-44.9918592861509,-30.3672771043015
471,-44.1331380509961,-32.6494131776108
472,-44.5211702965137,-29.6604264976705
473,-44.3618078969295,-30.1463492694958
474,-45.647704510858,-33.4639463903857
475,-41.9035636508159,-28.9187838345554
476,-40.8093839715197,-29.134509295362
477,-39.7853560963428,-26.8952932029366
478,-40.1936377305327,-27.0421044305777
479,-40.1118844281208,-30.898601196365
480,-41.0349450438046,-28.6279478443795
481,-41.6947104393468,-29.3740738417851
482,-41.5157087809801,-28.2216743942815
483,-45.1621523364705,-29.7982292188189
484,-44.7656307488439,-31.8031276227931
485,-44.5392731008226,-31.1282448337078
486,-43.3503418695327,-31.9159926754293
487,-43.2856703638095,-29.2996343011856
488,-43.7917771107336,-32.7777256553487
489,-42.9299273929774,-29.8047054427522
490,-41.0290581052685,-29.4556924144635
491,-40.6796065089747,-28.7434449496455
492,-38.9307192987128,-26.3786676782544
493,-37.5677321991345,-26.0591339036181
494,-36.5158017048222,-27.2904025140627
495,-36.020331349279,-24.4183359415274
496,-37.0671521459144,-25.5728423900417
497,-35.9293830316915,-23.4598147347723
498,-35.7327562460292,-25.8772415069945
499,-33.6973264061891,-23.7420054532223
500,-33.2525175590897,-22.4352053895148
501,-32.9970006650636,-24.0065868965856
502,-32.6238309386019,-22.6080537676273
503,-33.1981404813692,-23.7421597319125
504,-34.2220857289016,-23.3929613125103
505,-35.0690687554295,-23.9866483207148
506,-34.9893553271638,-23.4200147890423
507,-34.4243516938702,-24.1870368043133
508,-33.9837521445665,-23.9457276528327
509,-33.5335920351424,-25.0647287642278
510,-31.5245406031534,-22.360094992087
511,-34.1302887402656,-23.8100968985321
512,-32.8908757306811,-23.0728485653783
513,-33.8513130859752,-23.1365824599068
514,-34.641664288597,-24.8396035491457
515,-35.6521154821761,-24.6254285377981
516,-36.1569789448496,-25.2221757558033
517,-35.9899216058679,-26.049067707085
518,-35.4762500497499,-25.8026397733952
519,-35.5555614326909,-24.2802356582445
520,-35.8382643246101,-25.4470996463132
521,-33.4108188094365,-25.1350522797807
522,-33.1847229016376,-22.5540597420868
523,-31.9414802831593,-22.2829156505983
524,-32.7305355736585,-24.5022559541428
525,-31.9686869750791,-22.8323461164347
526,-31.486576153022,-21.8865678404055
527,-32.1837399729525,-22.8825027141056
528,-33.2684099356224,-24.4443368259868
529,-31.2872030737816,-21.6609602479729
530,-30.4090133283955,-22.7625081105657
531,-30.9502118875129,-21.8945205766456
532,-30.9046035838945,-20.5072852146941
533,-31.3653149799278,-23.6683239501557
534,-31.2765258375748,-22.9730508786249
535,-31.2031182903462,-20.5475552983275
536,-30.7247957077181,-22.9354896772544
537,-28.2627647572096,-19.4939804949742
538,-28.9972226884912,-19.3743146888528
539,-29.813567313072,-20.3785318486436
540,-29.9197959736168,-21.2360664505778
541,-28.5190493632667,-19.1544948052498
542,-27.8780905049821,-18.0009703434004
543,-28.6531184130419,-20.3020855079252
544,-28.7190355644735,-19.469650973463
545,-28.3015345246008,-19.1561907486115
546,-28.2851855522889,-20.9655199820914
547,-28.2004449164056,-21.6311003671694
548,-27.3157852451574,-20.1506593879201
549,-27.1479528118811,-20.0290947483751
550,-27.6394949075237,-18.2803604287023
551,-27.2854238113915,-19.1264945922687
552,-27.5745472755488,-18.8180370065562
553,-26.301174346543,-20.0183856440073
554,-24.4973248287252,-16.3181586139676
555,-23.9318439248244,-15.3723386815556
556,-23.249600505458,-16.864237636151
557,-24.7083105084537,-18.1739354768654
558,-25.5935451042945,-18.1847344660065
559,-24.6562004296675,-15.9992509669221
560,-24.7665322217453,-17.7798477759409
561,-23.1691446908897,-16.8534096435658
562,-21.729061887738,-16.4657410933328
563,-21.9990730023074,-16.6443257013999
564,-20.9999932564859,-15.8661319709639
565,-20.2300537604144,-12.4075128214484
566,-18.1516135953918,-13.1017798596016
567,-18.2489479308927,-12.4424462958502
568,-17.8962078204569,-11.2361658243494
569,-18.6713973308264,-13.0577727582765
570,-18.1380807350293,-14.1080118187922
571,-19.5035506674337,-11.3502380873486
572,-19.0755354001565,-13.0602471751031
573,-18.782132372503,-15.647746028235
574,-18.4954891863674,-14.3948853204759
575,-18.6167151353983,-14.146262667605
576,-20.6456796302097,-13.1339726250987
577,-21.0904306274855,-14.5067205400675
578,-20.6747118439583,-14.4304798393679
579,-19.7955638787895,-13.8242373321576
580,-19.6829384081109,-13.5406337573302
581,-21.6136888577599,-15.3084177814324
582,-20.4970023072025,-14.1162771067085
583,-21.5744427813598,-15.2677961550847
584,-21.7686701132512,-15.2062388987758
585,-20.7200864140222,-16.873270780097
586,-17.1424361108607,-11.3203072083217
587,-15.7014348337254,-10.7556698054651
588,-16.0258640412727,-12.822848123774
589,-16.6890007956667,-13.1613355438256
590,-17.7642977878016,-11.3850458039197
591,-17.904405422396,-11.7465956825268
592,-18.9089016461667,-14.6320020875985
593,-18.2617014778414,-13.0847319481969
594,-19.089517223471,-13.4768368725014
595,-20.5574967542899,-15.3488522991365
596,-19.9811029348949,-14.8405019193046
597,-17.4786655152015,-10.9210373925473
598,-17.1323261615851,-12.5216317854974
599,-18.667940309598,-12.8375248025929
600,-19.2123708151271,-13.9482936072033
601,-18.4748920971075,-13.8310708126756
602,-17.8201481615866,-12.0450327866475
603,-17.3287973177324,-12.1301252267966
604,-17.6357444878248,-13.7853925449014
605,-19.8518005620598,-14.4763673881531
606,-20.3031780492717,-11.5488418139471
607,-21.0167707632849,-15.1564350694243
608,-21.6709420517385,-16.0247798887013
609,-23.6908960057095,-16.118578432512
610,-23.1744211560284,-14.7612999274378
611,-23.0560768091388,-16.72401493968
612,-23.1182665608809,-14.2799936922335
613,-24.1364434455994,-16.1069232218492
614,-24.1633023511743,-16.0361690858166
615,-25.4732635216541,-17.8366941964889
616,-25.3482898484752,-16.9054591381456
617,-24.649604524075,-17.9743305352643
618,-25.0547874698917,-18.5093908991165
619,-26.8325098836535,-18.1285253882679
620,-28.1879829883092,-19.621320288756
621,-29.1641310901786,-20.3619158995259
622,-28.8295015199626,-21.3137837782783
623,-27.2905529568803,-18.3439121256705
624,-27.4369909754496,-19.5914487699095
625,-28.4765015979405,-19.1502278386496
626,-29.8899152899662,-21.1033092631131
627,-30.3839494108911,-21.8814024115375
628,-29.6506512616549,-20.3711050544237
629,-28.247236926044,-18.718707744082
630,-27.9903486551993,-17.9426082423769
631,-28.7206948361368,-19.2616941225061
632,-27.1146636740806,-19.2843841009936
633,-26.953112892843,-18.2055068456643
634,-26.2398368034379,-18.5931878442758
635,-26.4840087533713,-19.7455828990441
636,-26.2300378934033,-17.8510455466322
637,-26.362527711939,-19.3592784362786
638,-24.8301063963084,-18.621597090813
639,-26.4642042053397,-17.3652253516215
640,-25.8346799012229,-19.7209135912828
641,-25.1309821424233,-17.8845825959889
642,-24.9374719755921,-18.9898986833904
643,-24.9972437443188,-17.243935975043
644,-24.6588931187882,-18.6190904076196
645,-22.4836113467504,-17.1234420201098
646,-22.6578620800948,-16.7808413441707
647,-20.2018618318673,-13.7767254325737
648,-19.6150419440787,-13.4423272894468
649,-18.8284452162278,-13.6488342089995
650,-17.2597093048986,-13.1458299261399
651,-16.4213599857681,-9.32634405297441
652,-17.0029174736772,-10.6688143220168
653,-15.8825672273698,-12.3699848131602
654,-14.7763740795375,-11.4242527974035
655,-15.0166104778564,-10.8324477079763
656,-15.005264400532,-11.1086464562256
657,-15.5191470789604,-11.3360606023212
658,-14.668442492143,-9.2873833943506
659,-11.9429308271869,-9.09054159048423
660,-11.1131693442147,-9.00822447555356
661,-10.0535211554115,-8.76298735493754
662,-9.22221560561201,-8.20869659864636
663,-9.47479819122785,-7.08932818392904
664,-10.1046965450242,-5.18218940962097
665,-8.42333810019402,-5.15926110816505
666,-9.02545734133819,-5.26876081382658
667,-10.1072493687158,-6.16182616392314
668,-9.2591182043379,-6.70375165700668
669,-7.8778214447956,-6.31084835210535
670,-6.63208551251099,-4.28749058858012
671,-7.02957756662605,-5.06409181177769
672,-5.14417122230633,-3.78134219164231
673,-4.45165258250676,-3.39246160514156
674,-4.81543076536111,-3.76241280619242
675,-6.14508756479336,-3.83116096043755
676,-5.85493781903498,-5.67781774697895
677,-6.5844227776921,-5.71402092703982
678,-5.94297339978159,-3.60612090317895
679,-6.31643654925118,-4.56101746506429
680,-6.03476493783942,-3.39250331572472
681,-6.67609240150555,-5.33376389054536
682,-8.24084950874822,-5.40190129855962
683,-7.7806500879114,-6.01851104240203
684,-9.00576868183915,-5.27098783750073
685,-9.04922421023802,-7.15109226657864
686,-10.9200794950344,-6.72360759777188
687,-11.194305161648,-8.69363582491632
688,-12.9467667829958,-10.0233156663084
689,-13.6717096291544,-9.66824942440174
690,-13.6573459257236,-9.66971256194439
691,-12.4928462052882,-8.59589723023946
692,-10.9521590703998,-8.64655065089663
693,-11.878550333838,-9.10267480094225
694,-11.3842667285989,-7.09519139471098
695,-11.2331288227908,-8.07996831774218
696,-12.4039396600241,-8.68778076284059
697,-12.4886645060108,-9.28645382162045
698,-12.1566591174667,-10.9589655129714
699,-10.0028990239092,-7.46215790912527
700,-8.65512674093284,-7.57689559513919
701,-9.11437773125488,-9.15232557652374
702,-8.00401782313468,-5.60791475776942
703,-6.48953826530517,-4.39952060632406
704,-5.69389148934868,-2.28825625606547
705,-5.86576816669747,-4.77202326531317
706,-4.90882661815303,-5.8446344551256
707,-5.75660093649113,-3.43269983199717
